Season,Team,Conf_per_game,Class_per_game,Pos_per_game,G_per_game,GS_per_game,MP_per_game,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_per_game,PlayerName_per_game,CollegeID_per_game,Conf_adv,Class_adv,Pos_adv,G_adv,GS_adv,MP_adv,PER,TS%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Awards_adv,PlayerName_adv,CollegeID_adv,PlayerName,CollegeID
2018-19,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Dru Smith,dru-smith-1,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Dru Smith,dru-smith-1,Dru Smith,dru-smith-1
2019-20,Missouri,SEC,JR,G,31,31,32.8,3.9,9.5,.412,0.8,2.7,.294,3.1,6.8,.460,.454,4.0,4.5,.899,1.3,2.9,4.2,3.9,2.1,0.4,2.8,3.0,12.7,,Dru Smith,dru-smith-1,SEC,JR,G,31,31,1017,19.4,.543,.287,.466,421,4.6,10.7,7.6,27.0,3.8,1.5,19.2,22.6,2.2,1.8,4.0,.157,2.8,3.6,6.4,,Dru Smith,dru-smith-1,Dru Smith,dru-smith-1
2020-21,Missouri,SEC,SR,G,26,26,34.1,4.8,10.9,.442,1.8,4.5,.398,3.0,6.3,.473,.525,2.9,3.5,.833,0.4,3.0,3.5,3.8,2.1,0.3,2.4,3.2,14.3,,Dru Smith,dru-smith-1,SEC,SR,G,26,26,886,18.8,.571,.417,.318,370,1.4,9.9,5.8,22.6,3.5,1.0,16.0,21.8,2.0,1.2,3.2,.146,3.7,3.6,7.3,,Dru Smith,dru-smith-1,Dru Smith,dru-smith-1
2018-19,Maryland,Big Ten,FR,F,33,33,26.7,4.4,8.9,0.492,0.6,2.2,0.268,3.8,6.8,0.563,0.524,2.3,3.5,0.658,2.7,4.1,6.8,0.9,0.4,1.2,1.2,2.0,11.7,,Jalen Smith,jalen-smith-1,Big Ten,FR,F,33,33,880,22.4,0.551,0.241,0.397,375,12.5,16.4,14.6,7.1,1.0,5.1,10.5,22.9,2.4,1.5,3.9,0.177,4.6,2.3,7.0,,Jalen Smith,jalen-smith-1,Jalen Smith,jalen-smith-1
2019-20,Maryland,Big Ten,SO,F,31,31,31.3,5.4,10.1,0.538,1.0,2.8,0.368,4.4,7.3,0.604,0.59,3.6,4.8,0.75,3.2,7.3,10.5,0.8,0.7,2.4,1.7,2.4,15.5,"AP-AA-3,NABC-AA-3,SN-AA-3,USBWA-AA-3",Jalen Smith,jalen-smith-1,Big Ten,SO,F,31,31,970,29.3,0.626,0.279,0.474,444,11.5,25.6,18.6,6.0,1.3,8.2,12.2,22.8,3.6,2.4,6.0,0.249,7.7,4.3,12.0,"AP-AA-3,NABC-AA-3,SN-AA-3,USBWA-AA-3",Jalen Smith,jalen-smith-1,Jalen Smith,jalen-smith-1
2010-11,Duke,ACC,SR,G,37,37,34.0,7.0,15.4,0.458,1.5,4.4,0.35,5.5,10.9,0.501,0.508,5.1,6.2,0.813,1.2,3.3,4.5,5.1,1.2,0.1,3.2,1.9,20.6,AA-1,Nolan Smith,nolan-smith-1,ACC,SR,G,37,37,1259,25.7,0.564,0.287,0.405,779.0,4.1,10.1,7.2,30.3,2.0,0.2,14.8,30.7,5.1,2.3,7.4,0.234,7.5,2.3,9.9,AA-1,Nolan Smith,nolan-smith-1,Nolan Smith,nolan-smith-1
2010-11,Louisville,Big East,FR,G,17,0,5.6,0.8,2.4,0.341,0.4,1.0,0.412,0.4,1.4,0.292,0.427,0.2,0.3,0.6,0.1,0.4,0.4,0.8,0.8,0.1,0.8,1.0,2.2,,Russ Smith,russ-smith-1,Big East,FR,G,17,0,96,13.3,0.438,0.415,0.122,39,1.2,6.9,4.1,28.0,8.0,1.1,23.1,29.3,-0.1,0.3,0.2,0.08,-4.8,5.9,1.2,,Russ Smith,russ-smith-1,Russ Smith,russ-smith-1
2011-12,Louisville,Big East,SO,G,39,7,21.5,3.8,10.7,0.356,1.1,3.4,0.306,2.8,7.3,0.379,0.405,2.8,3.7,0.764,0.7,1.8,2.5,1.9,2.2,0.0,2.3,2.8,11.5,,Russ Smith,russ-smith-1,Big East,SO,G,39,7,837,18.6,0.461,0.32,0.344,425,3.6,9.7,6.6,21.8,6.2,0.1,15.6,34.5,0.6,2.3,2.9,0.139,0.1,6.0,6.1,,Russ Smith,russ-smith-1,Russ Smith,russ-smith-1
2012-13,Louisville,Big East,JR,G,40,37,30.3,5.8,14.0,0.414,1.6,4.7,0.328,4.3,9.3,0.458,0.47,5.6,6.9,0.804,1.0,2.3,3.3,2.9,2.1,0.1,2.7,2.6,18.7,,Russ Smith,russ-smith-1,Big East,JR,G,40,37,1211,25.3,0.541,0.338,0.493,700,4.0,9.2,6.5,21.1,4.1,0.2,13.5,33.2,4.4,2.9,7.3,0.24,6.3,4.1,10.4,,Russ Smith,russ-smith-1,Russ Smith,russ-smith-1
2013-14,Louisville,AAC,SR,G,37,36,29.3,6.1,13.0,0.468,1.9,4.9,0.387,4.2,8.1,0.517,0.541,4.1,5.9,0.705,0.8,2.5,3.3,4.6,2.0,0.1,2.8,2.5,18.2,"AA-1,AP-AA-1,NABC-AA-2,SN-AA-1,USBWA-AA-1,W-AA-1",Russ Smith,russ-smith-1,AAC,SR,G,37,36,1084,26.2,0.576,0.376,0.451,662,2.9,9.6,6.2,31.6,4.0,0.4,15.2,30.7,3.9,2.9,6.7,0.249,7.2,4.3,11.5,"AA-1,AP-AA-1,NABC-AA-2,SN-AA-1,USBWA-AA-1,W-AA-1",Russ Smith,russ-smith-1,Russ Smith,russ-smith-1
2021-22,NC State,ACC,FR,G,32,25,31.6,5.7,14.3,0.398,3.0,8.1,0.369,2.7,6.2,0.437,0.503,1.9,2.7,0.698,0.9,3.2,4.1,2.1,1.3,0.5,1.7,2.2,16.3,,Terquavion Smith,terquavion-smith-1,ACC,FR,G,32,25,1010,19.8,0.522,0.569,0.188,478,3.1,12.3,7.4,14.7,2.4,1.6,9.8,27.5,2.3,0.5,2.8,0.111,5.1,-0.1,5.1,,Terquavion Smith,terquavion-smith-1,Terquavion Smith,terquavion-smith-1
2022-23,NC State,ACC,SO,G,34,34,33.6,6.1,16.1,0.38,2.7,8.0,0.336,3.4,8.1,0.424,0.463,3.0,4.3,0.701,0.7,2.9,3.6,4.1,1.4,0.4,2.2,2.4,17.9,,Terquavion Smith,terquavion-smith-1,ACC,SO,G,34,34,1142,19.1,0.494,0.495,0.269,608,2.2,10.1,6.0,22.8,2.5,1.2,11.0,30.0,2.4,1.4,3.8,0.132,3.8,0.7,4.5,,Terquavion Smith,terquavion-smith-1,Terquavion Smith,terquavion-smith-1
2018-19,Western Kentucky,CUSA,FR,F,34,0,10.1,1.2,2.1,.583,0.0,0.0,1.2,2.1,.583,.583,0.8,1.4,.571,0.9,1.7,2.6,0.2,0.1,0.3,1.0,1.5,3.3,,Tolu Smith,tolu-smith-1,CUSA,FR,F,34,0,344,12.5,.588,.000,.681,112,10.3,18.7,14.7,4.7,0.5,3.3,26.9,19.2,0.2,0.5,0.7,.080,-4.1,-0.1,-4.2,,Tolu Smith,tolu-smith-1,Tolu Smith,tolu-smith-1
2019-20,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Tolu Smith,tolu-smith-1,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Did not play - transfer,Tolu Smith,tolu-smith-1,Tolu Smith,tolu-smith-1
2020-21,Mississippi State,SEC,SO,F,30,30,30.7,4.8,8.4,.569,0.0,0.0,4.8,8.4,.569,.569,3.0,5.0,.589,3.3,5.1,8.5,1.2,0.6,0.7,2.3,2.6,12.6,,Tolu Smith,tolu-smith-1,SEC,SO,F,30,30,922,20.8,.580,.000,.597,371,13.0,18.3,15.8,8.2,1.1,2.5,17.3,21.4,2.2,1.4,3.6,.154,3.0,0.7,3.7,,Tolu Smith,tolu-smith-1,Tolu Smith,tolu-smith-1
2021-22,Mississippi State,SEC,JR,F,21,20,28.3,5.2,9.1,.576,0.0,0.0,5.2,9.1,.576,.576,3.7,5.7,.650,2.4,4.0,6.5,1.0,1.0,0.4,1.9,2.7,14.2,,Tolu Smith,tolu-smith-1,SEC,JR,F,21,20,595,23.7,.601,.000,.628,274,10.5,17.2,13.8,8.4,2.0,1.7,13.9,24.8,1.8,0.9,2.7,.182,5.3,1.7,7.0,,Tolu Smith,tolu-smith-1,Tolu Smith,tolu-smith-1
2022-23,Mississippi State,SEC,SR,F,34,34,27.7,5.7,10.0,.572,0.0,0.0,5.7,10.0,.572,.572,4.3,7.4,.588,3.6,4.9,8.5,1.7,0.6,0.7,2.4,2.1,15.7,,Tolu Smith,tolu-smith-1,SEC,SR,F,34,34,941,27.9,.584,.000,.737,506,14.7,20.4,17.5,16.0,1.4,3.2,15.2,29.5,2.9,2.1,5.1,.215,6.8,2.1,8.9,,Tolu Smith,tolu-smith-1,Tolu Smith,tolu-smith-1
2023-24,Mississippi State,SEC,SR,F,23,19,28.1,5.5,9.7,.565,0.0,0.0,5.5,9.7,.565,.565,4.0,6.9,.582,3.3,4.8,8.1,1.3,0.7,0.4,2.6,2.5,15.0,,Tolu Smith,tolu-smith-1,SEC,SR,F,23,19,647,22.0,.577,.000,.709,328,13.2,19.4,16.3,9.8,1.4,1.6,16.5,27.3,1.4,1.0,2.5,.153,3.5,1.1,4.5,,Tolu Smith,tolu-smith-1,Tolu Smith,tolu-smith-1
2017-18,Texas Tech,Big 12,FR,G,37,21,28.4,4.2,7.5,0.556,0.5,1.1,0.45,3.7,6.4,0.574,0.588,2.5,3.4,0.717,2.2,2.8,5.0,1.8,1.1,1.1,1.1,1.8,11.3,,Zhaire Smith,zhaire-smith-1,Big 12,FR,G,37,21,1051,23.0,0.618,0.144,0.458,417,9.6,11.1,10.4,12.6,2.3,4.8,10.8,18.3,3.3,2.2,5.6,0.212,6.1,4.7,10.8,,Zhaire Smith,zhaire-smith-1,Zhaire Smith,zhaire-smith-1
2016-17,Kansas State,Big 12,FR,F,35,2,18.3,2.2,5.2,0.429,1.1,3.2,0.339,1.1,2.0,0.571,0.533,1.5,2.1,0.726,0.8,1.7,2.6,0.6,0.9,0.2,1.0,2.3,7.1,,Xavier Sneed,xavier-sneed-1,Big 12,FR,F,35,2,639,15.8,0.57,0.615,0.401,225,5.7,11.3,8.6,6.9,3.1,1.2,13.9,20.5,1.1,1.0,2.1,0.129,1.9,2.2,4.1,,Xavier Sneed,xavier-sneed-1,Xavier Sneed,xavier-sneed-1
2017-18,Kansas State,Big 12,SO,F,37,37,31.4,3.8,9.1,0.417,1.8,5.1,0.344,2.1,4.0,0.51,0.513,1.8,2.4,0.739,1.1,3.9,5.1,1.8,1.6,0.3,1.1,2.3,11.1,,Xavier Sneed,xavier-sneed-1,Big 12,SO,F,37,37,1160,17.2,0.542,0.559,0.26,399,4.6,15.3,10.0,11.0,3.1,1.3,9.7,19.4,2.0,2.0,4.0,0.138,3.6,3.2,6.8,,Xavier Sneed,xavier-sneed-1,Xavier Sneed,xavier-sneed-1
2018-19,Kansas State,Big 12,JR,F,33,33,30.7,3.6,9.0,0.396,1.6,4.7,0.346,1.9,4.3,0.451,0.487,1.8,2.7,0.67,1.4,4.2,5.5,1.9,1.4,0.3,1.2,2.3,10.6,,Xavier Sneed,xavier-sneed-1,Big 12,JR,F,33,33,1014,16.5,0.514,0.523,0.295,342,5.3,16.8,10.9,13.3,2.7,1.4,10.8,20.1,1.6,2.4,4.0,0.158,3.0,4.1,7.2,,Xavier Sneed,xavier-sneed-1,Xavier Sneed,xavier-sneed-1
2019-20,Kansas State,Big 12,SR,F,32,32,32.5,4.4,12.0,0.365,1.8,6.1,0.304,2.5,5.9,0.426,0.441,3.6,5.3,0.69,0.9,3.9,4.8,1.7,1.8,0.3,1.6,2.8,14.2,,Xavier Sneed,xavier-sneed-1,Big 12,SR,F,32,32,1041,17.1,0.491,0.505,0.438,421,3.1,14.9,8.7,12.2,3.3,1.3,9.9,25.5,1.6,1.9,3.5,0.136,3.1,2.7,5.8,,Xavier Sneed,xavier-sneed-1,Xavier Sneed,xavier-sneed-1
2010-11,New Mexico,MWC,FR,G,34,7,17.5,1.4,3.8,0.364,0.9,2.5,0.345,0.5,1.3,0.4,0.477,0.7,1.0,0.735,0.5,1.4,1.9,0.9,0.2,0.2,0.9,1.1,4.4,,Tony Snell,tony-snell-1,MWC,FR,G,34,7,595,9.0,0.51,0.651,0.264,143,3.3,9.5,6.5,9.4,0.6,1.2,16.7,15.0,0.5,0.6,1.2,0.078,1.2,0.8,2.0,,Tony Snell,tony-snell-1,Tony Snell,tony-snell-1
2011-12,New Mexico,MWC,SO,G,35,34,25.6,3.4,7.7,0.448,2.1,5.3,0.387,1.4,2.3,0.585,0.582,1.5,1.9,0.831,0.3,2.4,2.7,2.3,0.5,0.4,1.5,1.1,10.5,,Tony Snell,tony-snell-1,MWC,SO,G,35,34,895,18.2,0.612,0.694,0.243,331,1.5,11.1,6.4,18.7,1.2,1.7,15.1,20.3,2.4,1.7,4.1,0.182,4.9,2.2,7.2,,Tony Snell,tony-snell-1,Tony Snell,tony-snell-1
2012-13,New Mexico,MWC,JR,G,35,35,31.2,4.1,9.7,0.422,1.8,4.7,0.39,2.3,5.1,0.452,0.516,2.5,2.9,0.843,0.4,2.2,2.6,2.9,0.8,0.5,2.1,1.3,12.5,,Tony Snell,tony-snell-1,MWC,JR,G,35,35,1093,17.0,0.562,0.481,0.299,408,1.6,8.9,5.2,22.4,1.6,1.9,15.6,22.8,2.1,1.5,3.6,0.133,4.1,2.1,6.2,,Tony Snell,tony-snell-1,Tony Snell,tony-snell-1
2021-22,Baylor,Big 12,FR,F,30,1,25.1,3.3,7.0,0.474,0.8,2.7,0.296,2.5,4.3,0.585,0.531,1.8,3.0,0.589,2.0,4.4,6.4,1.8,1.3,0.7,1.6,2.3,9.2,,Jeremy Sochan,jeremy-sochan-1,Big 12,FR,F,30,1,754,19.6,0.546,0.384,0.427,282,8.9,20.6,14.7,12.3,2.9,3.2,15.6,19.6,1.6,1.9,3.4,0.182,3.6,4.4,8.0,,Jeremy Sochan,jeremy-sochan-1,Jeremy Sochan,jeremy-sochan-1
2010-11,Syracuse,Big East,SO,F,28,2,14.1,1.9,4.3,0.43,0.9,2.4,0.368,1.0,1.9,0.509,0.533,0.3,0.4,0.7,0.5,1.7,2.3,0.5,0.5,0.6,0.2,1.3,4.9,,James Southerland,james-southerland-1,Big East,SO,F,28,2,396,17.7,0.541,0.562,0.083,117,4.6,12.9,9.0,6.2,2.1,4.7,4.6,17.0,0.9,0.7,1.6,0.161,3.6,3.2,6.8,,James Southerland,james-southerland-1,James Southerland,james-southerland-1
2011-12,Syracuse,Big East,JR,F,37,0,16.0,2.6,5.6,0.466,1.0,3.0,0.336,1.6,2.6,0.615,0.556,0.6,0.9,0.697,0.9,2.2,3.1,0.4,0.8,0.9,0.4,1.3,6.8,,James Southerland,james-southerland-1,Big East,JR,F,37,0,593,24.2,0.568,0.534,0.16,216,6.5,16.3,11.4,4.6,3.2,6.5,5.5,20.4,1.8,1.3,3.1,0.211,5.9,4.2,10.1,,James Southerland,james-southerland-1,James Southerland,james-southerland-1
2012-13,Syracuse,Big East,SR,F,34,11,29.5,4.7,10.5,0.45,2.5,6.2,0.398,2.3,4.3,0.524,0.567,1.3,1.7,0.789,1.3,3.9,5.2,1.1,1.4,0.8,1.1,2.3,13.3,,James Southerland,james-southerland-1,Big East,SR,F,34,11,1003,22.8,0.586,0.589,0.159,381,4.9,16.0,10.2,7.7,3.0,3.5,9.2,21.3,3.2,2.3,5.5,0.219,6.9,4.5,11.5,,James Southerland,james-southerland-1,James Southerland,james-southerland-1
2017-18,Villanova,Big East,FR,F,40,39,28.1,4.0,8.4,0.476,1.6,3.8,0.433,2.4,4.7,0.511,0.573,1.2,1.8,0.7,2.3,5.8,8.0,0.8,0.7,1.5,1.0,2.3,10.9,,Omari Spellman,omari-spellman-1,Big East,FR,F,40,39,1125,20.6,0.588,0.446,0.208,425,9.9,23.1,16.8,4.3,1.3,5.5,9.8,18.3,2.9,2.2,5.2,0.184,4.7,2.8,7.5,,Omari Spellman,omari-spellman-1,Omari Spellman,omari-spellman-1
2019-20,Loyola (MD),Patriot,FR,G,23.0,9.0,28.0,3.5,7.1,0.491,1.8,4.1,0.436,1.7,3.0,0.565,0.617,1.3,1.5,0.857,0.6,2.8,3.4,3.1,0.3,0.0,0.8,1.7,10.0,,Cam Spencer,cam-spencer-1,Patriot,FR,G,23.0,9.0,643.0,18.0,0.643,0.577,0.215,229.0,2.6,11.2,7.1,21.6,0.7,0.2,9.6,15.5,2.0,0.3,2.3,0.142,2.7,-2.2,0.5,,Cam Spencer,cam-spencer-1,Cam Spencer,cam-spencer-1
2020-21,Loyola (MD),Patriot,SO,G,5.0,3.0,25.6,3.4,8.0,0.425,1.4,3.0,0.467,2.0,5.0,0.4,0.513,2.0,2.6,0.769,0.4,4.0,4.4,3.0,1.0,0.2,2.2,2.6,10.2,,Cam Spencer,cam-spencer-1,Patriot,SO,G,5.0,3.0,128.0,17.0,0.552,0.375,0.325,52.0,1.8,18.4,10.1,22.7,2.3,0.9,19.2,22.6,0.2,0.2,0.4,0.134,1.3,1.3,2.5,,Cam Spencer,cam-spencer-1,Cam Spencer,cam-spencer-1
2021-22,Loyola (MD),Patriot,JR,G,30.0,30.0,36.9,6.9,14.8,0.468,2.0,5.6,0.353,5.0,9.2,0.538,0.535,3.0,3.5,0.858,0.5,4.3,4.8,3.2,2.3,0.2,1.3,1.5,18.9,,Cam Spencer,cam-spencer-1,Patriot,JR,G,30.0,30.0,1108.0,24.4,0.572,0.376,0.239,519.0,1.8,14.4,8.0,20.0,3.7,0.8,7.3,25.6,3.5,2.0,5.5,0.2,4.3,0.8,5.1,,Cam Spencer,cam-spencer-1,Cam Spencer,cam-spencer-1
2022-23,Rutgers,Big Ten,SR,G,34.0,34.0,31.5,4.4,9.9,0.444,2.1,4.9,0.434,2.3,5.1,0.453,0.55,2.2,2.5,0.894,0.7,3.1,3.8,3.1,2.0,0.1,1.4,1.9,13.2,,Cam Spencer,cam-spencer-1,Big Ten,SR,G,34.0,34.0,1070.0,21.4,0.592,0.491,0.251,419.0,2.6,11.3,6.9,19.9,3.9,0.5,10.8,20.4,3.0,2.5,5.5,0.207,5.2,5.2,10.4,,Cam Spencer,cam-spencer-1,Cam Spencer,cam-spencer-1
2023-24,Connecticut,Big East,SR,G,40.0,40.0,33.0,4.9,10.1,0.484,2.5,5.6,0.44,2.4,4.5,0.539,0.606,2.1,2.3,0.911,1.1,3.8,4.9,3.6,1.5,0.3,1.0,2.2,14.3,,Cam Spencer,cam-spencer-1,Big East,SR,G,40.0,40.0,1318.0,22.8,0.64,0.556,0.222,550.0,4.0,12.5,8.5,18.7,2.7,0.8,8.2,19.0,5.2,2.6,7.9,0.239,7.2,4.5,11.8,,Cam Spencer,cam-spencer-1,Cam Spencer,cam-spencer-1
2019-20,Northwestern,Big Ten,SR,G,31,29,29.4,3.9,9.0,0.436,0.4,1.6,0.235,3.5,7.4,0.48,0.457,2.1,2.6,0.815,0.7,3.5,4.1,3.9,0.8,0.2,2.3,2.1,10.4,,Pat Spencer,pat-spencer-1,Big Ten,SR,G,31,29,910,15.5,0.506,0.182,0.289,347,2.6,12.9,7.9,29.1,1.6,0.9,18.0,22.9,0.9,0.7,1.7,0.074,1.2,0.8,2.0,,Pat Spencer,pat-spencer-1,Pat Spencer,pat-spencer-1
2020-21,Tennessee,SEC,FR,G,25,15,25.9,4.2,9.1,0.467,0.8,1.8,0.435,3.4,7.2,0.475,0.511,3.2,4.0,0.81,1.0,2.5,3.5,2.9,1.2,0.4,2.4,2.0,12.5,,Jaden Springer,jaden-springer-1,SEC,FR,G,25,15,648,20.9,0.57,0.203,0.441,309,4.6,10.9,7.8,24.1,2.7,2.0,17.9,26.0,1.6,1.3,2.9,0.18,3.6,3.3,6.9,,Jaden Springer,jaden-springer-1,Jaden Springer,jaden-springer-1
2019-20,Duke,ACC,FR,G,29,29,27.4,4.4,9.3,0.474,1.1,3.0,0.36,3.3,6.3,0.527,0.531,2.7,3.6,0.733,1.9,3.0,4.9,1.0,0.7,0.7,1.9,2.2,12.6,,Cassius Stanley,cassius-stanley-1,ACC,FR,G,29,29,796,18.5,0.569,0.319,0.389,339,7.6,11.7,9.7,6.6,1.4,2.4,14.4,21.9,1.9,1.4,3.3,0.166,3.6,1.9,5.4,,Cassius Stanley,cassius-stanley-1,Cassius Stanley,cassius-stanley-1
2012-13,Michigan,Big Ten,FR,G,39,33,30.5,3.5,7.6,0.463,2.1,4.7,0.44,1.5,3.0,0.5,0.597,1.9,2.2,0.851,0.5,2.5,3.0,1.3,0.6,0.2,1.1,0.7,11.0,,Nik Stauskas,nik-stauskas-1,Big Ten,FR,G,39,33,1190,17.6,0.634,0.611,0.292,380,2.1,10.4,6.1,7.6,1.2,0.8,11.5,17.3,3.4,1.1,4.5,0.153,5.7,1.8,7.5,,Nik Stauskas,nik-stauskas-1,Nik Stauskas,nik-stauskas-1
2013-14,Michigan,Big Ten,SO,G,36,36,35.6,5.1,10.9,0.47,2.6,5.8,0.442,2.6,5.2,0.5,0.586,4.7,5.7,0.824,0.4,2.5,2.9,3.3,0.6,0.3,1.9,1.3,17.5,"AA-2,AP-AA-2,NABC-AA-1,SN-AA-2,W-AA-1",Nik Stauskas,nik-stauskas-1,Big Ten,SO,G,36,36,1281,22.7,0.642,0.528,0.518,594,1.6,8.8,5.3,18.8,1.0,0.9,12.0,24.4,5.0,1.1,6.2,0.193,8.4,0.9,9.3,"AA-2,AP-AA-2,NABC-AA-1,SN-AA-2,W-AA-1",Nik Stauskas,nik-stauskas-1,Nik Stauskas,nik-stauskas-1
2010-11,Southern California,Pac-10,SR,F,34,34,32.9,4.0,7.3,.552,0.0,0.0,4.0,7.3,.552,.552,1.7,3.4,.513,3.2,6.0,9.2,0.2,0.4,1.1,1.5,2.3,9.8,,Alex Stepheson,alex-stepheson-1,Pac-10,SR,F,34,34,1118,17.4,.550,.000,.464,331,11.8,21.8,16.8,1.1,0.7,3.8,14.7,17.1,1.7,2.0,3.7,.132,1.8,1.7,3.4,,Alex Stepheson,alex-stepheson-1,Alex Stepheson,alex-stepheson-1
2019-20,Colorado State,MWC,FR,G,32,32,32.6,4.6,9.8,0.467,1.4,3.8,0.38,3.2,6.1,0.521,0.54,2.6,3.2,0.816,0.4,2.7,3.1,4.5,0.8,0.1,2.2,1.4,13.3,,Isaiah Stevens,isaiah-stevens-1,MWC,FR,G,32,32,1044,18.1,0.583,0.384,0.327,442,1.5,9.5,5.6,27.3,1.4,0.2,16.3,21.3,2.8,0.8,3.5,0.135,3.3,-0.4,2.9,,Isaiah Stevens,isaiah-stevens-1,Isaiah Stevens,isaiah-stevens-1
2020-21,Colorado State,MWC,SO,G,28,27,35.2,5.4,11.6,0.465,1.8,4.2,0.427,3.6,7.4,0.486,0.542,2.8,3.2,0.865,0.5,3.8,4.3,5.4,1.1,0.1,3.1,2.0,15.3,,Isaiah Stevens,isaiah-stevens-1,MWC,SO,G,28,27,986,19.0,0.584,0.36,0.274,460,1.7,11.7,7.1,31.8,1.8,0.2,19.0,23.9,2.6,1.6,4.1,0.168,3.3,0.5,3.8,,Isaiah Stevens,isaiah-stevens-1,Isaiah Stevens,isaiah-stevens-1
2021-22,Colorado State,MWC,JR,G,31,31,34.7,5.3,11.5,0.461,1.4,3.7,0.377,3.9,7.9,0.5,0.521,2.7,3.0,0.902,0.4,2.8,3.2,4.7,1.2,0.1,1.7,1.8,14.7,,Isaiah Stevens,isaiah-stevens-1,MWC,JR,G,31,31,1075,20.6,0.568,0.318,0.257,483,1.4,9.9,5.8,27.2,2.1,0.5,11.5,23.3,3.3,1.3,4.6,0.172,4.1,0.7,4.7,,Isaiah Stevens,isaiah-stevens-1,Isaiah Stevens,isaiah-stevens-1
2022-23,Colorado State,MWC,SR,G,26,26,36.8,6.6,14.2,0.465,1.8,4.9,0.378,4.7,9.3,0.51,0.53,2.9,3.3,0.862,0.7,2.7,3.4,6.7,0.8,0.3,2.2,1.7,17.9,,Isaiah Stevens,isaiah-stevens-1,MWC,SR,G,26,26,956,22.2,0.568,0.345,0.236,508,2.4,8.9,5.8,38.6,1.3,0.9,12.2,27.0,3.2,0.6,3.7,0.156,6.5,-1.3,5.1,,Isaiah Stevens,isaiah-stevens-1,Isaiah Stevens,isaiah-stevens-1
2023-24,Colorado State,MWC,SR,G,36,36,34.8,5.8,12.3,0.474,1.8,4.2,0.44,4.0,8.1,0.491,0.549,2.6,3.1,0.836,0.5,2.7,3.2,6.8,1.2,0.2,2.4,1.4,16.0,,Isaiah Stevens,isaiah-stevens-1,MWC,SR,G,36,36,1252,21.2,0.584,0.34,0.249,627,1.7,9.1,5.6,38.5,2.1,0.5,14.7,24.8,3.8,1.8,5.5,0.177,5.9,1.4,7.3,,Isaiah Stevens,isaiah-stevens-1,Isaiah Stevens,isaiah-stevens-1
2016-17,Penn State,Big Ten,FR,F,33,33,27.8,4.5,10.5,0.429,0.3,1.0,0.344,4.2,9.5,0.438,0.445,3.4,4.4,0.767,1.6,3.9,5.5,1.7,0.8,0.6,2.2,2.7,12.7,,Lamar Stevens,lamar-stevens-1,Big Ten,FR,F,33,33,918,16.4,0.506,0.093,0.423,409,6.4,15.8,11.0,13.3,1.6,2.3,14.8,26.1,0.9,1.4,2.3,0.099,0.5,1.3,1.8,,Lamar Stevens,lamar-stevens-1,Lamar Stevens,lamar-stevens-1
